,author,text,gender,age
12820,e5b59ccc-2053-4e8b-ba11-dfeeff92dd5d,@username: Honorable mention in Mexico City last night!!!! i-pod man!!!!  #AphroditeLive http://t.co/QLhNj8W” #soloenmexico		,F,35-49
12821,e5b59ccc-2053-4e8b-ba11-dfeeff92dd5d,@username radiante! Jajaja You showed me how to survive!		,F,35-49
12822,e5b59ccc-2053-4e8b-ba11-dfeeff92dd5d,“@username: “@username: gr8 buon compleanno per il mio amico Livio!! party was cool!” wer ar llu??” #juayderito jajajaja!		,F,35-49
12823,e78b60f0-b114-4238-a0b2-dbd52ab12b99,I wish we could talk forever.		,F,18-24
12824,e78b60f0-b114-4238-a0b2-dbd52ab12b99,100000 things I want to say... But it's better I keep my mouth shut.		,F,18-24
12825,e78b60f0-b114-4238-a0b2-dbd52ab12b99,Those dreams where the feeling you have is the best thing.		,F,18-24
12826,e78b60f0-b114-4238-a0b2-dbd52ab12b99,"""If you want it, then you got it...""		",F,18-24
12827,e78b60f0-b114-4238-a0b2-dbd52ab12b99,That was cute. #mademesmile		,F,18-24
12828,e78b60f0-b114-4238-a0b2-dbd52ab12b99,Prettymuch to die for....		,F,18-24
12829,e78b60f0-b114-4238-a0b2-dbd52ab12b99,Wish I could say everything....		,F,18-24
12830,e78b60f0-b114-4238-a0b2-dbd52ab12b99,I want chocolate milk.		,F,18-24
12831,e78b60f0-b114-4238-a0b2-dbd52ab12b99,"""Don't take me the wrong way... But...""		",F,18-24
12832,e78b60f0-b114-4238-a0b2-dbd52ab12b99,Shit I missed 11:11. Oh well I have you		,F,18-24
12833,e78b60f0-b114-4238-a0b2-dbd52ab12b99,Shouldn't have thunk it :)		,F,18-24
12834,e78b60f0-b114-4238-a0b2-dbd52ab12b99,"""Now your sad and creepy.""		",F,18-24
12835,e78b60f0-b114-4238-a0b2-dbd52ab12b99,I'm fine with three. :)		,F,18-24
12836,e78b60f0-b114-4238-a0b2-dbd52ab12b99,Only some people will understand my tweets... Others will think I'm insane.		,F,18-24
12837,e78b60f0-b114-4238-a0b2-dbd52ab12b99,"I didn't mean to think about it... My mind just ran off, but I like the new place its in.		",F,18-24
12838,e78b60f0-b114-4238-a0b2-dbd52ab12b99,Keeping under control....		,F,18-24
12839,e78b60f0-b114-4238-a0b2-dbd52ab12b99,One thing that just makes me want to punch a baby is child abuse.		,F,18-24
12840,e78b60f0-b114-4238-a0b2-dbd52ab12b99,"Don't take anything I say too seriously... But seriously, sometimes I can be serious... Then you better seriously understand me.		",F,18-24
12841,e78b60f0-b114-4238-a0b2-dbd52ab12b99,#easilyattractedto guys with a cute smile... Who know how to use it.		,F,18-24
12842,e78b60f0-b114-4238-a0b2-dbd52ab12b99,"""Yeah... we can put it back there... After the doctors remove it from your colon!""		",F,18-24
12843,e78b60f0-b114-4238-a0b2-dbd52ab12b99,The world is like dead this morning		,F,18-24
12844,e78b60f0-b114-4238-a0b2-dbd52ab12b99,Your fine.... I'm finer ;)		,F,18-24
12845,e78b60f0-b114-4238-a0b2-dbd52ab12b99,"Chocolate milk,  Salami sandwitch and Carrots are all I have eaten today.... A bagel is sounding pretty damn good right now		",F,18-24
12846,e78b60f0-b114-4238-a0b2-dbd52ab12b99,Freezing my thumbs off on the way home to text is worth it.		,F,18-24
12847,e78b60f0-b114-4238-a0b2-dbd52ab12b99,Well this is depressing.		,F,18-24
12848,e78b60f0-b114-4238-a0b2-dbd52ab12b99,I hate saying goodbye. Alot		,F,18-24
12849,e78b60f0-b114-4238-a0b2-dbd52ab12b99,"Your a dumbass. I can't believe you said that! So damn cute. Aw, I can't believe you said that <3		",F,18-24
12850,e78b60f0-b114-4238-a0b2-dbd52ab12b99,Not in a homeless shelter. No.		,F,18-24
12851,e78b60f0-b114-4238-a0b2-dbd52ab12b99,Don't wanna write this		,F,18-24
12852,e78b60f0-b114-4238-a0b2-dbd52ab12b99,I really hate that feeling		,F,18-24
12853,e78b60f0-b114-4238-a0b2-dbd52ab12b99,Let's not think about it.		,F,18-24
12854,e78b60f0-b114-4238-a0b2-dbd52ab12b99,Dude... She has a boyfriend & she's not like your last girlfrien... She won't cheat.		,F,18-24
12855,e78b60f0-b114-4238-a0b2-dbd52ab12b99,"""By the way, your cellphone is like your...."" Nevermind you know what I'm saying if you watch #TwoAndAHalfMen ;)		",F,18-24
12856,e78b60f0-b114-4238-a0b2-dbd52ab12b99,I love everyone's face behind me... What were they looking at??? http://t.co/wkUOFlTm		,F,18-24
12857,e78b60f0-b114-4238-a0b2-dbd52ab12b99,*answers phone with meow mix commercial playing* @username		,F,18-24
12858,e78b60f0-b114-4238-a0b2-dbd52ab12b99,If I had one wish left...		,F,18-24
12859,e78b60f0-b114-4238-a0b2-dbd52ab12b99,Friends is the best. #Ross #Chandler		,F,18-24
12860,e78b60f0-b114-4238-a0b2-dbd52ab12b99,Awkward eye contact over Skype @username @username		,F,18-24
12861,e78b60f0-b114-4238-a0b2-dbd52ab12b99,I pick up on those things...		,F,18-24
12862,e78b60f0-b114-4238-a0b2-dbd52ab12b99,Smiling. That's the shit I like.		,F,18-24
12863,e78b60f0-b114-4238-a0b2-dbd52ab12b99,I had a dream about a school last night..  wth it's the weekend im ?rying to get away from there.		,F,18-24
12864,e78b60f0-b114-4238-a0b2-dbd52ab12b99,I knew before you said anything....		,F,18-24
12865,e78b60f0-b114-4238-a0b2-dbd52ab12b99,Someday I want that.		,F,18-24
12866,e78b60f0-b114-4238-a0b2-dbd52ab12b99,Let's see how late we can stay up then see how early we can get up. Sounds good.		,F,18-24
12867,e78b60f0-b114-4238-a0b2-dbd52ab12b99,Belly hurts. Damn icecream		,F,18-24
12868,e78b60f0-b114-4238-a0b2-dbd52ab12b99,I love cake boss.		,F,18-24
12869,e78b60f0-b114-4238-a0b2-dbd52ab12b99,I want a twin. Then again that would suck.		,F,18-24
12870,e78b60f0-b114-4238-a0b2-dbd52ab12b99,"Sometimes you learn things you don't wanna know, that's when you just gotta let it go.		",F,18-24
12871,e78b60f0-b114-4238-a0b2-dbd52ab12b99,Keep telling yourself that bud.		,F,18-24
12872,e78b60f0-b114-4238-a0b2-dbd52ab12b99,I'm ready for school to be out. I'm ready for Christmas.		,F,18-24
12873,e78b60f0-b114-4238-a0b2-dbd52ab12b99,I want that.		,F,18-24
12874,e78b60f0-b114-4238-a0b2-dbd52ab12b99,I luv ya but hurry your slow ass up! :) @username http://t.co/seR6ZjoJ		,F,18-24
12875,e78b60f0-b114-4238-a0b2-dbd52ab12b99,I have no clue how someone can make me feel so shitty about money.		,F,18-24
12876,e78b60f0-b114-4238-a0b2-dbd52ab12b99,I found Monique a boyfriend. @username @username  @username http://t.co/BUVnxo3M		,F,18-24
12877,e78b60f0-b114-4238-a0b2-dbd52ab12b99,"I really don't mean to not text back... Usually I'm sitting there thinking ""why haven't I gotten a message"" then I check my phone. -_-		",F,18-24
12878,e78b60f0-b114-4238-a0b2-dbd52ab12b99,I think it's a good thing my iPad died.. I was about to start getting annoyed. That's a first		,F,18-24
12879,e78b60f0-b114-4238-a0b2-dbd52ab12b99,"Stomach hurts, it could be a lot of things... All which I'm trying to ignore.		",F,18-24
12880,e78b60f0-b114-4238-a0b2-dbd52ab12b99,"Short can be a bad thing, then again it can be good too. ????		",F,18-24
12881,e78b60f0-b114-4238-a0b2-dbd52ab12b99,"There is still something there, but I know that feeling.		",F,18-24
12882,e78b60f0-b114-4238-a0b2-dbd52ab12b99,@username is almost everyone? I don't wanna freeze!		,F,18-24
12883,e78b60f0-b114-4238-a0b2-dbd52ab12b99,@username Sweetdreams. Just thought I'd tell u that ????		,F,18-24
12884,e78b60f0-b114-4238-a0b2-dbd52ab12b99,@username Sweet! Really didn't feel like trying to look nice tommrow :)		,F,18-24
12885,e78b60f0-b114-4238-a0b2-dbd52ab12b99,Good way to end the night on twitter. #lmfao		,F,18-24
12886,e78b60f0-b114-4238-a0b2-dbd52ab12b99,Didn't know I'd feel like that.		,F,18-24
12887,e78b60f0-b114-4238-a0b2-dbd52ab12b99,"""Just because your on a diet doesn't mean you can't look at the menu."" #wisewordsof @username 's mom. #lmfao		",F,18-24
12888,e78b60f0-b114-4238-a0b2-dbd52ab12b99,The hardest thing to do with a numb mouth is smile. #NailedIt http://t.co/QvTsjXOx		,F,18-24
12889,e78b60f0-b114-4238-a0b2-dbd52ab12b99,"When my friends take pictures with my phone, forgetting its MY phone. >> ;-) @username @username http://t.co/tgzkXqYk		",F,18-24
12890,e78b60f0-b114-4238-a0b2-dbd52ab12b99,"There are so many things I don't understand, yet people think I'm smart.		",F,18-24
12891,e78b60f0-b114-4238-a0b2-dbd52ab12b99,@username bio right?		,F,18-24
12892,e78b60f0-b114-4238-a0b2-dbd52ab12b99,I thought I knew.		,F,18-24
12893,e78b60f0-b114-4238-a0b2-dbd52ab12b99,I'm pretty sure Christmas has snuck up on me and slapped me in the face within the past week.		,F,18-24
12894,e78b60f0-b114-4238-a0b2-dbd52ab12b99,"I don't care that we have school, the snow makes me happy :)		",F,18-24
12895,e78b60f0-b114-4238-a0b2-dbd52ab12b99,Apparently my cakeballs are orgasmic.		,F,18-24
12896,e78b60f0-b114-4238-a0b2-dbd52ab12b99,& I still need to finish my Christmas shopping :/		,F,18-24
12897,e78b60f0-b114-4238-a0b2-dbd52ab12b99,"#tobehonest If you smell good, I love hugs. But if you smell like shit stay the hell away.		",F,18-24
12898,e78b60f0-b114-4238-a0b2-dbd52ab12b99,Close enough. Your dead.		,F,18-24
12899,e78b60f0-b114-4238-a0b2-dbd52ab12b99,Definitely not a fan of PDA... Ew.		,F,18-24
12900,e78b60f0-b114-4238-a0b2-dbd52ab12b99,Lovin' the sweat band. #shitnotsaid		,F,18-24
12901,e78b60f0-b114-4238-a0b2-dbd52ab12b99,@username  Definitely. We'll all be looking fiinee!		,F,18-24
12902,e78b60f0-b114-4238-a0b2-dbd52ab12b99,@username aw shucks ;)		,F,18-24
12903,e78b60f0-b114-4238-a0b2-dbd52ab12b99,"""Tell me what you know about dreamin’ dreamin’ you don't really know about nothin’ nothin'..."" #KidCudi		",F,18-24
12904,e78b60f0-b114-4238-a0b2-dbd52ab12b99,"""I'm on the pursuit of happiness And I know everything that shines ain't always gonna be gold, hey I'll be fine once I get it...""		",F,18-24
12905,e78b60f0-b114-4238-a0b2-dbd52ab12b99,When I stutter don't make fun of me unless it trying to make me feel like shit. K thanks.		,F,18-24
12906,e78b60f0-b114-4238-a0b2-dbd52ab12b99,Finally! I'm all done Christmas shopping :-)		,F,18-24
12907,e78b60f0-b114-4238-a0b2-dbd52ab12b99,I love that you suggested I go there...		,F,18-24
12908,e78b60f0-b114-4238-a0b2-dbd52ab12b99,Some people are such fucking pervs...		,F,18-24
12909,e78b60f0-b114-4238-a0b2-dbd52ab12b99,Why in the world are some people so disgustin? Honestly what the hell.		,F,18-24
12910,e78b60f0-b114-4238-a0b2-dbd52ab12b99,[ ] nice or [ ] cool		,F,18-24
12911,e78b60f0-b114-4238-a0b2-dbd52ab12b99,This describes our friendship pretty well. @username http://t.co/uaDxSEPs		,F,18-24
12912,e78b60f0-b114-4238-a0b2-dbd52ab12b99,Oh my god there is a friggin ghost in andrea's room		,F,18-24
12913,e78b60f0-b114-4238-a0b2-dbd52ab12b99,Merry Christmas to us! @username http://t.co/Z40oZkE5		,F,18-24
12914,e78b60f0-b114-4238-a0b2-dbd52ab12b99,Really hope I didn't say anything stupid right there...		,F,18-24
12915,e78b60f0-b114-4238-a0b2-dbd52ab12b99,Merry Christmas eve eve...		,F,18-24
12916,e78b60f0-b114-4238-a0b2-dbd52ab12b99,Jealousy sucks. Especially when you know you shouldn't be.		,F,18-24
12917,e78b60f0-b114-4238-a0b2-dbd52ab12b99,Skype is basically my second love.		,F,18-24
12918,e78b60f0-b114-4238-a0b2-dbd52ab12b99,Let's say you have said it before...		,F,18-24
12919,e78b60f0-b114-4238-a0b2-dbd52ab12b99,When you start crying because if a Christmas song... <		,F,18-24
12920,e78b60f0-b114-4238-a0b2-dbd52ab12b99,Ok I'm almost all dressed... But where in the hell are my pants?		,F,18-24
12921,e78b60f0-b114-4238-a0b2-dbd52ab12b99,"Re reading things from a year ago in my journal thinking ""I sound dumb."" I wonder if in a year from now ill be thinking the same thing... :/		",F,18-24
12922,e78b60f0-b114-4238-a0b2-dbd52ab12b99,Only in a perfect world.		,F,18-24
12923,e7d022a6-2292-4206-93f5-e63d3b0c3523,"Today stats: No new followers, 2 unfollowers via http://t.co/8XjmjsVFGx		",M,18-24
12924,e7d022a6-2292-4206-93f5-e63d3b0c3523,"Today stats: One follower, One unfollower via http://t.co/I4LLYJWjVD		",M,18-24
12925,e7d022a6-2292-4206-93f5-e63d3b0c3523,"Today stats: One follower, One unfollower via http://t.co/I4LLYJWjVD		",M,18-24
12926,e7d022a6-2292-4206-93f5-e63d3b0c3523,"Today stats: One follower, No unfollowers via http://t.co/I4LLYJWjVD		",M,18-24
12927,e7d022a6-2292-4206-93f5-e63d3b0c3523,"Today stats: No new followers, 2 unfollowers via http://t.co/I4LLYJWjVD		",M,18-24
12928,e7d022a6-2292-4206-93f5-e63d3b0c3523,"""@username: Weed + Netflix + Bae = ????????"" Netflix = ????????		",M,18-24
12929,e7d022a6-2292-4206-93f5-e63d3b0c3523,"Today stats: One follower, One unfollower via http://t.co/8XjmjsVFGx		",M,18-24
12930,e7d022a6-2292-4206-93f5-e63d3b0c3523,"Today stats: No new followers, 3 unfollowers via http://t.co/I4LLYJWjVD		",M,18-24
12931,e7d022a6-2292-4206-93f5-e63d3b0c3523,I CHOOSE TO FIGHT BACK!		,M,18-24
12932,e7d022a6-2292-4206-93f5-e63d3b0c3523,"We'll rebuild on the soul of this little warrior, we will pick up his standard and raise it HIGH!		",M,18-24
12933,e7d022a6-2292-4206-93f5-e63d3b0c3523,"Today stats: No new followers, One unfollower via http://t.co/I4LLYJWjVD		",M,18-24
12934,e7d022a6-2292-4206-93f5-e63d3b0c3523,"Today stats: 5 followers, No unfollowers and followed one person via http://t.co/I4LLYJWjVD		",M,18-24
12935,e7d022a6-2292-4206-93f5-e63d3b0c3523,"Today stats: 2 followers, 3 unfollowers and followed one person via http://t.co/I4LLYJWjVD		",M,18-24
12936,e7d022a6-2292-4206-93f5-e63d3b0c3523,Why are 90% of the cute girls stupid as hell		,M,18-24
12937,e7d022a6-2292-4206-93f5-e63d3b0c3523,"""@username: “@username: @username sup nf”fb"" #fissa		",M,18-24
12938,e7d022a6-2292-4206-93f5-e63d3b0c3523,@username odd what		,M,18-24
12939,e7d022a6-2292-4206-93f5-e63d3b0c3523,Medicine // The 1975		,M,18-24
12940,e7d022a6-2292-4206-93f5-e63d3b0c3523,I shud start working out		,M,18-24
12941,e7d022a6-2292-4206-93f5-e63d3b0c3523,"Today stats: 2 followers, One unfollower and followed 2 people via http://t.co/I4LLYJWjVD		",M,18-24
12942,e7d022a6-2292-4206-93f5-e63d3b0c3523,"Today stats: 3 followers, No unfollowers via http://t.co/8XjmjsVFGx		",M,18-24
12943,e7d022a6-2292-4206-93f5-e63d3b0c3523,@username @username that's called friends with benefits lol		,M,18-24
12944,e7d022a6-2292-4206-93f5-e63d3b0c3523,"Today stats: 3 followers, 2 unfollowers via http://t.co/I4LLYJWjVD		",M,18-24
12945,e7d022a6-2292-4206-93f5-e63d3b0c3523,"""@username: When you have to take the Trash out but you can't find your shoes... https://t.co/ajJLp8aHKm"" The 1975 ????		",M,18-24
12946,e7d022a6-2292-4206-93f5-e63d3b0c3523,@username why the sad face ????		,M,18-24
12947,e7d022a6-2292-4206-93f5-e63d3b0c3523,@username oh. Sorry ????		,M,18-24
12948,e7d022a6-2292-4206-93f5-e63d3b0c3523,@username @username oh ie		,M,18-24
12949,e7d022a6-2292-4206-93f5-e63d3b0c3523,"""@username: How much will you have ? http://t.co/2O6BLbteDa"" guys be like ""$10.000.000""		",M,18-24
12950,e7d022a6-2292-4206-93f5-e63d3b0c3523,"""@username: Black clothes over any other clothes"" ???????????????????? this		",M,18-24
12951,e7d022a6-2292-4206-93f5-e63d3b0c3523,"""@username: if we're dating & you breakup with me i'm telling your dad you sucked my dick ????????"" say what ????????????		",M,18-24
12952,e7d022a6-2292-4206-93f5-e63d3b0c3523,@username NOU JE LIKT MAAR BIJ IEMAND ANDERS IEEEEEE BEN GEEN PEDOFIEL SAHBE		,M,18-24
12953,e7d022a6-2292-4206-93f5-e63d3b0c3523,You look so cool		,M,18-24
12954,e7d022a6-2292-4206-93f5-e63d3b0c3523,@username sick thanks man		,M,18-24
12955,e7d022a6-2292-4206-93f5-e63d3b0c3523,"Today stats: 4 followers, 3 unfollowers and followed 4 people via http://t.co/I4LLYJWjVD		",M,18-24
12956,e7d022a6-2292-4206-93f5-e63d3b0c3523,"""@username: When you're a white kid and get cyber bullied http://t.co/M2y0sxbwj5"" @username		",M,18-24
12957,e7d022a6-2292-4206-93f5-e63d3b0c3523,@username @username winter is coming		,M,18-24
12958,e7d022a6-2292-4206-93f5-e63d3b0c3523,"""@username: Fav and follow me for a follow back ???? http://t.co/MFv1dfnwKr"" no		",M,18-24
12959,e7d022a6-2292-4206-93f5-e63d3b0c3523,Someone donate me €1000 so I can buy shoes		,M,18-24
12960,e7d022a6-2292-4206-93f5-e63d3b0c3523,HOEZO STAAT DIE NIEUWE DRACULA FILM WEL OP POPCORNTIME OP ANDROID EN NIET OP PC		,M,18-24
12961,e7d022a6-2292-4206-93f5-e63d3b0c3523,Popcorntime is racist		,M,18-24
12962,e7d022a6-2292-4206-93f5-e63d3b0c3523,"Today stats: 4 followers, One unfollower via http://t.co/I4LLYJWjVD		",M,18-24
12963,e7d022a6-2292-4206-93f5-e63d3b0c3523,@username #tbt oh wait... http://t.co/FPxGN2rlz8		,M,18-24
12964,e7d022a6-2292-4206-93f5-e63d3b0c3523,Where's the fun in doing what you're told		,M,18-24
12965,e7d022a6-2292-4206-93f5-e63d3b0c3523,@username fucking hater		,M,18-24
12966,e7d022a6-2292-4206-93f5-e63d3b0c3523,@username @username HALLO sorry hoor		,M,18-24
12967,e7d022a6-2292-4206-93f5-e63d3b0c3523,"Today stats: 6 followers, 2 unfollowers and followed 2 people via http://t.co/8XjmjsVFGx		",M,18-24
12968,e7d022a6-2292-4206-93f5-e63d3b0c3523,BRUH NOT COOL http://t.co/srh3LGQXBU		,M,18-24
12969,e7d022a6-2292-4206-93f5-e63d3b0c3523,@username HELEMAAL NIET GODVER		,M,18-24
12970,e7d022a6-2292-4206-93f5-e63d3b0c3523,"Today stats: One follower, 2 unfollowers via http://t.co/8XjmjsVFGx		",M,18-24
12971,e7d022a6-2292-4206-93f5-e63d3b0c3523,Why don't you just act your age		,M,18-24
12972,e7d022a6-2292-4206-93f5-e63d3b0c3523,Settle down		,M,18-24
12973,e7d022a6-2292-4206-93f5-e63d3b0c3523,New header		,M,18-24
12974,e7d022a6-2292-4206-93f5-e63d3b0c3523,I feel like driving to nowhere		,M,18-24
12975,e7d022a6-2292-4206-93f5-e63d3b0c3523,MOOI DAT IK DE AUTOSLEUTELS HEB HAHA		,M,18-24
12976,e7d022a6-2292-4206-93f5-e63d3b0c3523,We might as well just fuck. Hihi		,M,18-24
12977,e7d022a6-2292-4206-93f5-e63d3b0c3523,"SMILING FROM EAR TO EAR, I'M FEELING THIS		",M,18-24
12978,e7d022a6-2292-4206-93f5-e63d3b0c3523,How the fuck can you not like Blink182		,M,18-24
12979,e7d022a6-2292-4206-93f5-e63d3b0c3523,"We started making out, and she took off my pants, but then I turned on the TV		",M,18-24
12980,e7d022a6-2292-4206-93f5-e63d3b0c3523,What's my age again?		,M,18-24
12981,e7d022a6-2292-4206-93f5-e63d3b0c3523,"Today stats: 2 followers, 2 unfollowers and followed one person via http://t.co/I4LLYJWjVD		",M,18-24
12982,e7d022a6-2292-4206-93f5-e63d3b0c3523,"""@username: #votw5sos cause we love to party"" he fucked up		",M,18-24
12983,e7d022a6-2292-4206-93f5-e63d3b0c3523,Feel the wrath of the psychopath		,M,18-24
12984,e7d022a6-2292-4206-93f5-e63d3b0c3523,"@username @username she's thinking ""where the fuck am I gon sit now""		",M,18-24
12985,e7d022a6-2292-4206-93f5-e63d3b0c3523,"""Update failed"" Rito please		",M,18-24
12986,e7d022a6-2292-4206-93f5-e63d3b0c3523,@username HAHAHA IK OOK		,M,18-24
12987,e7d022a6-2292-4206-93f5-e63d3b0c3523,@username op netflix of popcorntime of wat		,M,18-24
12988,e7d022a6-2292-4206-93f5-e63d3b0c3523,@username @username fuckin A		,M,18-24
12989,e7d022a6-2292-4206-93f5-e63d3b0c3523,"""@username: IK HEB KANKER MET EBOLA IN MIJN TIMELINE ONTDEKT ???????? http://t.co/ciabud5GM2"" ""lieve hart"" ""lieve verstand"" ????		",M,18-24
12990,e7d022a6-2292-4206-93f5-e63d3b0c3523,@username ofmark		,M,18-24
12991,e7d022a6-2292-4206-93f5-e63d3b0c3523,"Today stats: 2 followers, One unfollower and followed 4 people via http://t.co/I4LLYJWjVD		",M,18-24
12992,e7d022a6-2292-4206-93f5-e63d3b0c3523,@username HALLO REAGEER OP APP		,M,18-24
12993,e7d022a6-2292-4206-93f5-e63d3b0c3523,I'm like a Chromosome I always X em		,M,18-24
12994,e7d022a6-2292-4206-93f5-e63d3b0c3523,WE COULD BE HEROES		,M,18-24
12995,e7d022a6-2292-4206-93f5-e63d3b0c3523,@username @username 100% devil worshipper http://t.co/8RtRNbgLDe		,M,18-24
12996,e7d022a6-2292-4206-93f5-e63d3b0c3523,"@username @username @username 13 Grammys, ""Icon of the Year"" award, best selling artist of the year 2000, enzovoorts. Wat heeft zij		",M,18-24
12997,e7d022a6-2292-4206-93f5-e63d3b0c3523,@username @username @username eat shit and die		,M,18-24
12998,e7d022a6-2292-4206-93f5-e63d3b0c3523,"""@username: @username @username @username @username @username @username respect ???? http://t.co/zjQ6EKDa5v"" ly		",M,18-24
12999,e7d022a6-2292-4206-93f5-e63d3b0c3523,[My Best Fans] @username @username @username @username @username @username via http://t.co/yC7hujgQuj http://t.co/gXUgymPZuC		,M,18-24
13000,e7d022a6-2292-4206-93f5-e63d3b0c3523,"""@username: You're all my #wcw http://t.co/NXmyouqT24""		",M,18-24
13001,e7d022a6-2292-4206-93f5-e63d3b0c3523,There are only so many ways I can make love with my hand		,M,18-24
13002,e7d022a6-2292-4206-93f5-e63d3b0c3523,M+M's - Blink182		,M,18-24
13003,e7d022a6-2292-4206-93f5-e63d3b0c3523,"@username ""My love life was getting so bland
There are only so many ways I can make love with my hand"" M+M's - Blink 182 haha		",M,18-24
13004,e7d022a6-2292-4206-93f5-e63d3b0c3523,@username netflix >>>>>>> everything		,M,18-24
13005,e7d022a6-2292-4206-93f5-e63d3b0c3523,"Today stats: 2 followers, 3 unfollowers and followed 4 people via http://t.co/8XjmjsVFGx		",M,18-24
13006,e7d022a6-2292-4206-93f5-e63d3b0c3523,"Today stats: No new followers, One unfollower via http://t.co/I4LLYJWjVD		",M,18-24
13007,e7d022a6-2292-4206-93f5-e63d3b0c3523,WAAROM BEN IK WAKKER		,M,18-24
13008,e7d022a6-2292-4206-93f5-e63d3b0c3523,Ugh		,M,18-24
13009,e7d022a6-2292-4206-93f5-e63d3b0c3523,@username @username HALLO IK NEGEER NIEMAND HOOR		,M,18-24
13010,e7d022a6-2292-4206-93f5-e63d3b0c3523,@username @username DAT IK NIET BINNEN 1 SECONDE REAGEER BETEKENT NIET DAT IK JE NEGEER HOOR		,M,18-24
13011,e7d022a6-2292-4206-93f5-e63d3b0c3523,"Today stats: 2 followers, 3 unfollowers and followed one person via http://t.co/I4LLYJWjVD		",M,18-24
13012,e7d022a6-2292-4206-93f5-e63d3b0c3523,"@username @username @username ""You know my name not my story"" zeker ????????????????????????		",M,18-24
13013,e7d022a6-2292-4206-93f5-e63d3b0c3523,@username JA DAT DACHT IK OOK JA		,M,18-24
13014,e7d022a6-2292-4206-93f5-e63d3b0c3523,Shower in a can ???? http://t.co/NMuGOYVDIm		,M,18-24
13015,e7d022a6-2292-4206-93f5-e63d3b0c3523,"Today stats: One follower, One unfollower via http://t.co/8XjmjtMt4J		",M,18-24
13016,e7d022a6-2292-4206-93f5-e63d3b0c3523,"@username ""and we get a free lunch"" hahahaha		",M,18-24
13017,e7d022a6-2292-4206-93f5-e63d3b0c3523,"Today stats: 2 followers, No unfollowers via http://t.co/n7daCHo3M2		",M,18-24
13018,e7d022a6-2292-4206-93f5-e63d3b0c3523,"""@username: Just a bit of motivation - http://t.co/9uLERH1f8O"" more like ""Wake up. Cry. Eat. Sleep""		",M,18-24
13019,e7d022a6-2292-4206-93f5-e63d3b0c3523,"Today stats: No new followers, 3 unfollowers via http://t.co/n7daCHo3M2		",M,18-24
13020,e7d022a6-2292-4206-93f5-e63d3b0c3523,@username hahahaha *insert all hate emoji's*		,M,18-24
13021,e7d022a6-2292-4206-93f5-e63d3b0c3523,Just one of those days http://t.co/ejufiYiXMr		,M,18-24
13022,e7d022a6-2292-4206-93f5-e63d3b0c3523,@username heb al red bull bitch		,M,18-24
13023,e942ba7f-1820-4116-a356-01e2e2530e3e,I'm Jo March! Which classic literary character are you? #ZimbioQuiz http://t.co/ZBDDiNnhwD ????????????????????		,M,25-34
13024,e942ba7f-1820-4116-a356-01e2e2530e3e,God Only Knows - BBC Music: http://t.co/axw2wJcS7y // Todo muy hermoso y Kylie en una burbuja		,M,25-34
13025,e942ba7f-1820-4116-a356-01e2e2530e3e,Muy buenos insights // Elders React to Old Spice Commercials: http://t.co/epMDj5csLf		,M,25-34
13026,e942ba7f-1820-4116-a356-01e2e2530e3e,"Took the quiz ""Which PR character are you?"" & got ""Eli Gold"" from ""The goodwife"". http://t.co/UAuCCrGlG9		",M,25-34
13027,e942ba7f-1820-4116-a356-01e2e2530e3e,What’s a dad to do when his daughter wants to dress as Han Solo? http://t.co/3ZBadRby4L vía @username #bestdadever #starwars #halloween		,M,25-34
13028,e942ba7f-1820-4116-a356-01e2e2530e3e,"I think i have a crush with mr @username 
????????????????		",M,25-34
13029,e942ba7f-1820-4116-a356-01e2e2530e3e,I'm Cloe Savigny and I got a like on instagram by @username http://t.co/jNZGFblnp9		,M,25-34
13030,e942ba7f-1820-4116-a356-01e2e2530e3e,16 Ways To Text Your Ex Using Taylor Swift Lyrics http://t.co/zr5X8FLMW1 vía @username // Repito TayTay es el i-ching del corazón roto		,M,25-34
13031,e942ba7f-1820-4116-a356-01e2e2530e3e,@username sounds funny but is not		,M,25-34
13032,e942ba7f-1820-4116-a356-01e2e2530e3e,"I Attempted to Train My Waist With a Corset http://t.co/lWwsWZjiGN vía @username // En mis tiempos, no ejercitabas en corsé		",M,25-34
13033,e942ba7f-1820-4116-a356-01e2e2530e3e,"""@username: It's a brisk fall day on 5th Avenue! [snap @username ] http://t.co/M7JySNFY3y"" Donde compramos nuestros outfits @username		",M,25-34
13034,e942ba7f-1820-4116-a356-01e2e2530e3e,"@username ""i know what boys want, i know what boys like""		",M,25-34
13035,e942ba7f-1820-4116-a356-01e2e2530e3e,"""@username: W House of Fashion 6-7 NOV: Entradas http://t.co/XGb0wW6qXh #WFASHION http://t.co/pnGr72n9YR"" @username		",M,25-34
13036,e942ba7f-1820-4116-a356-01e2e2530e3e,"""Goodbye world. Spread good energy. Pay it forward!""
Woman who planned assisted-suicide dies http://t.co/OLaU1Z93BD vía @username		",M,25-34
13037,e942ba7f-1820-4116-a356-01e2e2530e3e,"What the F @username get back to @username now!
Cc @usernameMexico		",M,25-34
13038,e942ba7f-1820-4116-a356-01e2e2530e3e,"If @username follows me, does that mean that i am a good PR?
????????????		",M,25-34
13039,e942ba7f-1820-4116-a356-01e2e2530e3e,When classic Disney movies get radically (and awesomely) Photoshopped http://t.co/UYT0eVzNIQ vía @username		,M,25-34
